"country_code","country","maddison_country","region","series_id","series_label","episode_id","episode_label","phase","start_year","end_year","start_date","end_date","duration_years","average_growth","cumulative_growth","start_index_value","end_index_value","episode_index_end_100"
"AFG","Afghanistan","Afghanistan","South and South East Asia","wdi_real_gdp_growth","WDI real GDP growth",1,"2001-2019","expansion",2001,2019,2001-01-01,2019-01-01,18,0.0788339898748647,2.75696834342027,90.5680259299138,340.261206344752,375.696834342027
"AFG","Afghanistan","Afghanistan","South and South East Asia","wdi_real_gdp_growth","WDI real GDP growth",2,"2019-2022","contraction",2019,2022,2019-01-01,2022-01-01,3,-0.0977670401069055,-0.274320955854133,340.261206344752,246.920426980179,72.5679044145867
"AFG","Afghanistan","Afghanistan","South and South East Asia","wdi_real_gdp_growth","WDI real GDP growth",3,"2022-2023","expansion",2022,2023,2022-01-01,2023-01-01,1,0.0226694373649188,0.0226694373649186,246.920426980179,252.517974133726,102.266943736492
"AGO","Angola","Angola","Sub Saharan Africa","wdi_real_gdp_growth","WDI real GDP growth",1,"1981-1989","expansion",1981,1989,1981-01-01,1989-01-01,8,0.0335665817509728,0.299937365976124,95.5999987813496,124.274010603148,129.993736597612
"AGO","Angola","Angola","Sub Saharan Africa","wdi_real_gdp_growth","WDI real GDP growth",2,"1989-1990","contraction",1989,1990,1989-01-01,1990-01-01,1,-0.0345009868500237,-0.0345009868500237,124.274010603148,119.986434597529,96.5499013149976
"AGO","Angola","Angola","Sub Saharan Africa","wdi_real_gdp_growth","WDI real GDP growth",3,"1990-1991","expansion",1990,1991,1990-01-01,1991-01-01,1,0.00991359302044742,0.00991359302044748,119.986434597529,121.175931278104,100.991359302045
"AGO","Angola","Angola","Sub Saharan Africa","wdi_real_gdp_growth","WDI real GDP growth",4,"1991-1993","contraction",1991,1993,1991-01-01,1993-01-01,2,-0.149108490875947,-0.284214789355232,121.175931278104,86.7359394949736,71.5785210644768
"AGO","Angola","Angola","Sub Saharan Africa","wdi_real_gdp_growth","WDI real GDP growth",5,"1993-2015","expansion",1993,2015,1993-01-01,2015-01-01,22,0.07242648378675,3.56103399152809,86.7359394949736,395.605568323698,456.103399152809
"AGO","Angola","Angola","Sub Saharan Africa","wdi_real_gdp_growth","WDI real GDP growth",6,"2015-2020","contraction",2015,2020,2015-01-01,2020-01-01,5,-0.0133829306152155,-0.0656663088242783,395.605568323698,369.62761090155,93.4333691175722
"AGO","Angola","Angola","Sub Saharan Africa","wdi_real_gdp_growth","WDI real GDP growth",7,"2020-2024","expansion",2020,2024,2020-01-01,2024-01-01,4,0.0300149247206383,0.125184935157547,369.62761090155,415.8994194047,112.518493515755
"ALB","Albania","Albania","Eastern Europe","wdi_real_gdp_growth","WDI real GDP growth",1,"1981-1983","expansion",1981,1983,1981-01-01,1983-01-01,2,0.0202676753157,0.0408611523738698,105.745635292281,110.066523808831,104.086115237387
"ALB","Albania","Albania","Eastern Europe","wdi_real_gdp_growth","WDI real GDP growth",2,"1983-1984","contraction",1983,1984,1983-01-01,1984-01-01,1,-0.0125159664405811,-0.0125159664405811,110.066523808831,108.688934890608,98.7484033559419
"ALB","Albania","Albania","Eastern Europe","wdi_real_gdp_growth","WDI real GDP growth",3,"1984-1986","expansion",1984,1986,1984-01-01,1986-01-01,2,0.0370894356888506,0.0751826636789663,108.688934890608,116.860458528114,107.518266367897
"ALB","Albania","Albania","Eastern Europe","wdi_real_gdp_growth","WDI real GDP growth",4,"1986-1988","contraction",1986,1988,1986-01-01,1988-01-01,2,-0.011039411552956,-0.0219669463246698,116.860458528114,114.29339110815,97.803305367533
"ALB","Albania","Albania","Eastern Europe","wdi_real_gdp_growth","WDI real GDP growth",5,"1988-1989","expansion",1988,1989,1988-01-01,1989-01-01,1,0.098365489718722,0.0983654897187221,114.29339110815,125.535916496117,109.836548971872
"ALB","Albania","Albania","Eastern Europe","wdi_real_gdp_growth","WDI real GDP growth",6,"1989-1992","contraction",1989,1992,1989-01-01,1992-01-01,3,-0.149216309111279,-0.395754656170102,125.535916496117,75.8544930261976,60.4245343829898
"ALB","Albania","Albania","Eastern Europe","wdi_real_gdp_growth","WDI real GDP growth",7,"1992-1996","expansion",1992,1996,1992-01-01,1996-01-01,4,0.0963023513567587,0.443284305782002,75.8544930261976,109.479599307761,144.3284305782
"ALB","Albania","Albania","Eastern Europe","wdi_real_gdp_growth","WDI real GDP growth",8,"1996-1997","contraction",1996,1997,1996-01-01,1997-01-01,1,-0.117115732812278,-0.117115732812278,109.479599307761,96.6578158068383,88.2884267187722
"ALB","Albania","Albania","Eastern Europe","wdi_real_gdp_growth","WDI real GDP growth",9,"1997-2019","expansion",1997,2019,1997-01-01,2019-01-01,22,0.0476750197212093,1.76567935654309,96.6578158068383,267.324525825517,276.567935654309
"ALB","Albania","Albania","Eastern Europe","wdi_real_gdp_growth","WDI real GDP growth",10,"2019-2020","contraction",2019,2020,2019-01-01,2020-01-01,1,-0.0331375636888916,-0.0331375636888916,267.324525825517,258.466042325371,96.6862436311108
"ALB","Albania","Albania","Eastern Europe","wdi_real_gdp_growth","WDI real GDP growth",11,"2020-2024","expansion",2020,2024,2020-01-01,2024-01-01,4,0.0546443060862194,0.236233186771556,258.466042325371,319.524299176126,123.623318677156
"ARE","United Arab Emirates","United Arab Emirates","Middle East and North Africa","wdi_real_gdp_growth","WDI real GDP growth",1,"1971-1977","expansion",1971,1977,1971-01-01,1977-01-01,6,0.290652369930404,3.22789137537569,136.612377853309,577.58229409557,422.789137537569
"ARE","United Arab Emirates","United Arab Emirates","Middle East and North Africa","wdi_real_gdp_growth","WDI real GDP growth",2,"1977-1978","contraction",1977,1978,1977-01-01,1978-01-01,1,-0.015896033198588,-0.0158960331985881,577.58229409557,568.401026773711,98.4103966801412
"ARE","United Arab Emirates","United Arab Emirates","Middle East and North Africa","wdi_real_gdp_growth","WDI real GDP growth",3,"1978-1981","expansion",1978,1981,1978-01-01,1981-01-01,3,0.164858415538284,0.567729619361758,568.401026773711,891.099125348782,156.772961936176
"ARE","United Arab Emirates","United Arab Emirates","Middle East and North Africa","wdi_real_gdp_growth","WDI real GDP growth",4,"1981-1983","contraction",1981,1983,1981-01-01,1983-01-01,2,-0.0573256844276689,-0.111462501871052,891.099125348782,791.774987422301,88.8537498128948
"ARE","United Arab Emirates","United Arab Emirates","Middle East and North Africa","wdi_real_gdp_growth","WDI real GDP growth",5,"1983-1984","expansion",1983,1984,1983-01-01,1984-01-01,1,0.0401695127951238,0.0401695127951238,791.774987422301,823.58020291042,104.016951279512
"ARE","United Arab Emirates","United Arab Emirates","Middle East and North Africa","wdi_real_gdp_growth","WDI real GDP growth",6,"1984-1986","contraction",1984,1986,1984-01-01,1986-01-01,2,-0.0927630654100388,-0.180149463757539,823.58020291042,675.212670994782,81.9850536242461
"ARE","United Arab Emirates","United Arab Emirates","Middle East and North Africa","wdi_real_gdp_growth","WDI real GDP growth",7,"1986-1987","expansion",1986,1987,1986-01-01,1987-01-01,1,0.0338198170911031,0.033819817091103,675.212670994782,698.048240025421,103.38198170911
"ARE","United Arab Emirates","United Arab Emirates","Middle East and North Africa","wdi_real_gdp_growth","WDI real GDP growth",8,"1987-1988","contraction",1987,1988,1987-01-01,1988-01-01,1,-0.0261890770379121,-0.0261890770379121,698.048240025421,679.767000891216,97.3810922962088
"ARE","United Arab Emirates","United Arab Emirates","Middle East and North Africa","wdi_real_gdp_growth","WDI real GDP growth",9,"1988-2008","expansion",1988,2008,1988-01-01,2008-01-01,20,0.0605100256033968,2.18149367058829,679.767000891216,2162.67441081019,318.149367058829
"ARE","United Arab Emirates","United Arab Emirates","Middle East and North Africa","wdi_real_gdp_growth","WDI real GDP growth",10,"2008-2009","contraction",2008,2009,2008-01-01,2009-01-01,1,-0.0524292190384988,-0.052429219038499,2162.67441081019,2049.28708041687,94.7570780961501
"ARE","United Arab Emirates","United Arab Emirates","Middle East and North Africa","wdi_real_gdp_growth","WDI real GDP growth",11,"2009-2016","expansion",2009,2016,2009-01-01,2016-01-01,7,0.0504564998758222,0.410125422558195,2049.28708041687,2889.75181021588,141.012542255819
"ARE","United Arab Emirates","United Arab Emirates","Middle East and North Africa","wdi_real_gdp_growth","WDI real GDP growth",12,"2016-2017","contraction",2016,2017,2016-01-01,2017-01-01,1,-0.0106137661464977,-0.0106137661464978,2889.75181021588,2859.08066028083,98.9386233853502
"ARE","United Arab Emirates","United Arab Emirates","Middle East and North Africa","wdi_real_gdp_growth","WDI real GDP growth",13,"2017-2019","expansion",2017,2019,2017-01-01,2019-01-01,2,0.0140425461967328,0.0282805189315418,2859.08066028083,2939.93694502071,102.828051893154
"ARE","United Arab Emirates","United Arab Emirates","Middle East and North Africa","wdi_real_gdp_growth","WDI real GDP growth",14,"2019-2020","contraction",2019,2020,2019-01-01,2020-01-01,1,-0.0869342617885171,-0.0869342617885172,2939.93694502071,2684.35569700054,91.3065738211483
"ARE","United Arab Emirates","United Arab Emirates","Middle East and North Africa","wdi_real_gdp_growth","WDI real GDP growth",15,"2020-2024","expansion",2020,2024,2020-01-01,2024-01-01,4,0.0509006482637341,0.219244881067258,2684.35569700054,3272.88694253165,121.924488106726
"ARG","Argentina","Argentina","Latin America","wdi_real_gdp_growth","WDI real GDP growth",1,"1961-1963","contraction",1961,1963,1961-01-01,1963-01-01,2,-0.030801091736473,-0.0611499136791727,105.427842876219,98.9809393849571,93.8850086320827
"ARG","Argentina","Argentina","Latin America","wdi_real_gdp_growth","WDI real GDP growth",2,"1963-1965","expansion",1963,1965,1963-01-01,1965-01-01,2,0.103498654995912,0.217704460574237,98.9809393849571,120.529531400891,121.770446057424
"ARG","Argentina","Argentina","Latin America","wdi_real_gdp_growth","WDI real GDP growth",3,"1965-1966","contraction",1965,1966,1965-01-01,1966-01-01,1,-0.00659726170629824,-0.00659726170629815,120.529531400891,119.734366538901,99.3402738293702
"ARG","Argentina","Argentina","Latin America","wdi_real_gdp_growth","WDI real GDP growth",4,"1966-1974","expansion",1966,1974,1966-01-01,1974-01-01,8,0.0454647159588038,0.42432198608074,119.734366538901,170.540290750807,142.432198608074
"ARG","Argentina","Argentina","Latin America","wdi_real_gdp_growth","WDI real GDP growth",5,"1974-1976","contraction",1974,1976,1974-01-01,1976-01-01,2,-0.0102333181027252,-0.0204609019283091,170.540290750807,167.05088258693,97.9539098071691
"ARG","Argentina","Argentina","Latin America","wdi_real_gdp_growth","WDI real GDP growth",6,"1976-1977","expansion",1976,1977,1976-01-01,1977-01-01,1,0.0693414775653342,0.0693414775653343,167.05088258693,178.634437614101,106.934147756533
"ARG","Argentina","Argentina","Latin America","wdi_real_gdp_growth","WDI real GDP growth",7,"1977-1978","contraction",1977,1978,1977-01-01,1978-01-01,1,-0.0450612480201359,-0.0450612480201358,178.634437614101,170.584946915834,95.4938751979864
"ARG","Argentina","Argentina","Latin America","wdi_real_gdp_growth","WDI real GDP growth",8,"1978-1980","expansion",1978,1980,1978-01-01,1980-01-01,2,0.0587077370688494,0.118968091044955,170.584946915834,190.879112411416,111.896809104496
"ARG","Argentina","Argentina","Latin America","wdi_real_gdp_growth","WDI real GDP growth",9,"1980-1982","contraction",1980,1982,1980-01-01,1982-01-01,2,-0.0296272415022977,-0.0588726914130299,190.879112411416,179.641545329226,94.112730858697
"ARG","Argentina","Argentina","Latin America","wdi_real_gdp_growth","WDI real GDP growth",10,"1982-1984","expansion",1982,1984,1982-01-01,1984-01-01,2,0.029599159905439,0.0598814487240351,179.641545329226,190.398741314564,105.988144872404
"ARG","Argentina","Argentina","Latin America","wdi_real_gdp_growth","WDI real GDP growth",11,"1984-1985","contraction",1984,1985,1984-01-01,1985-01-01,1,-0.0518902435343904,-0.0518902435343905,190.398741314564,180.51890425911,94.8109756465609
"ARG","Argentina","Argentina","Latin America","wdi_real_gdp_growth","WDI real GDP growth",12,"1985-1987","expansion",1985,1987,1985-01-01,1987-01-01,2,0.0442912294523125,0.0902468666848422,180.51890425911,196.810169745876,109.024686668484
"ARG","Argentina","Argentina","Latin America","wdi_real_gdp_growth","WDI real GDP growth",13,"1987-1990","contraction",1987,1990,1987-01-01,1990-01-01,3,-0.0357136559180739,-0.104345471356241,196.810169745876,176.27391981604,89.5654528643759
"ARG","Argentina","Argentina","Latin America","wdi_real_gdp_growth","WDI real GDP growth",14,"1990-1994","expansion",1990,1994,1990-01-01,1994-01-01,4,0.0777839547492948,0.349017438771398,176.27391981604,237.79659183243,134.90174387714
"ARG","Argentina","Argentina","Latin America","wdi_real_gdp_growth","WDI real GDP growth",15,"1994-1995","contraction",1994,1995,1994-01-01,1995-01-01,1,-0.0284520961057079,-0.0284520961057078,237.79659183243,231.030780348004,97.1547903894292
"ARG","Argentina","Argentina","Latin America","wdi_real_gdp_growth","WDI real GDP growth",16,"1995-1998","expansion",1995,1998,1995-01-01,1998-01-01,3,0.0582930514982011,0.18478524385556,231.030780348004,273.72185943275,118.478524385556
"ARG","Argentina","Argentina","Latin America","wdi_real_gdp_growth","WDI real GDP growth",17,"1998-2002","contraction",1998,2002,1998-01-01,2002-01-01,4,-0.0486944512271637,-0.183559285229359,273.72185943275,223.477670563623,81.6440714770641
"ARG","Argentina","Argentina","Latin America","wdi_real_gdp_growth","WDI real GDP growth",18,"2002-2008","expansion",2002,2008,2002-01-01,2008-01-01,6,0.0797171824925451,0.583064718485734,223.477670563623,353.779615638649,158.306471848573
"ARG","Argentina","Argentina","Latin America","wdi_real_gdp_growth","WDI real GDP growth",19,"2008-2009","contraction",2008,2009,2008-01-01,2009-01-01,1,-0.0591852507634947,-0.0591852507634946,353.779615638649,332.841080372063,94.0814749236505
"ARG","Argentina","Argentina","Latin America","wdi_real_gdp_growth","WDI real GDP growth",20,"2009-2011","expansion",2009,2011,2009-01-01,2011-01-01,2,0.08064674924453,0.167372738629025,332.841080372063,388.549603522179,116.737273862902
"ARG","Argentina","Argentina","Latin America","wdi_real_gdp_growth","WDI real GDP growth",21,"2011-2012","contraction",2011,2012,2011-01-01,2012-01-01,1,-0.010264204544321,-0.0102642045443209,388.549603522179,384.561450916012,98.9735795455679
"ARG","Argentina","Argentina","Latin America","wdi_real_gdp_growth","WDI real GDP growth",22,"2012-2013","expansion",2012,2013,2012-01-01,2013-01-01,1,0.0240532378079436,0.0240532378079437,384.561450916012,393.811398946663,102.405323780794
"ARG","Argentina","Argentina","Latin America","wdi_real_gdp_growth","WDI real GDP growth",23,"2013-2014","contraction",2013,2014,2013-01-01,2014-01-01,1,-0.0251261532081394,-0.0251261532081395,393.811398946663,383.916433401617,97.4873846791861
"ARG","Argentina","Argentina","Latin America","wdi_real_gdp_growth","WDI real GDP growth",24,"2014-2015","expansion",2014,2015,2014-01-01,2015-01-01,1,0.0273115982828944,0.0273115982828944,383.916433401617,394.401804804884,102.731159828289
"ARG","Argentina","Argentina","Latin America","wdi_real_gdp_growth","WDI real GDP growth",25,"2015-2016","contraction",2015,2016,2015-01-01,2016-01-01,1,-0.0208032784377811,-0.020803278437781,394.401804804884,386.196954243165,97.9196721562219
"ARG","Argentina","Argentina","Latin America","wdi_real_gdp_growth","WDI real GDP growth",26,"2016-2017","expansion",2016,2017,2016-01-01,2017-01-01,1,0.0281850297775918,0.0281850297775919,386.196954243165,397.081926898523,102.818502977759
"ARG","Argentina","Argentina","Latin America","wdi_real_gdp_growth","WDI real GDP growth",27,"2017-2020","contraction",2017,2020,2017-01-01,2020-01-01,3,-0.0483958075977488,-0.140143268651108,397.081926898523,341.433567740684,85.9856731348892
"ARG","Argentina","Argentina","Latin America","wdi_real_gdp_growth","WDI real GDP growth",28,"2020-2022","expansion",2020,2022,2020-01-01,2022-01-01,2,0.0823127868179958,0.170912322759843,341.433567740684,399.788771871425,117.091232275984
"ARG","Argentina","Argentina","Latin America","wdi_real_gdp_growth","WDI real GDP growth",29,"2022-2024","contraction",2022,2024,2022-01-01,2024-01-01,2,-0.0159935937602039,-0.0317379680445232,399.788771871425,387.10028860521,96.8262031955477
"ARM","Armenia","Armenia","Eastern Europe","wdi_real_gdp_growth","WDI real GDP growth",1,"1991-1993","contraction",1991,1993,1991-01-01,1993-01-01,2,-0.253000007695249,-0.469216018018265,88.300001517973,46.868226414703,53.0783981981735
"ARM","Armenia","Armenia","Eastern Europe","wdi_real_gdp_growth","WDI real GDP growth",2,"1993-2008","expansion",1993,2008,1993-01-01,2008-01-01,15,0.088657654425579,2.54315162291689,46.868226414703,166.061232484491,354.315162291689
"ARM","Armenia","Armenia","Eastern Europe","wdi_real_gdp_growth","WDI real GDP growth",3,"2008-2009","contraction",2008,2009,2008-01-01,2009-01-01,1,-0.141000000006998,-0.141000000006998,166.061232484491,142.646598703016,85.8999999993002
"ARM","Armenia","Armenia","Eastern Europe","wdi_real_gdp_growth","WDI real GDP growth",4,"2009-2019","expansion",2009,2019,2009-01-01,2019-01-01,10,0.0446999999990701,0.544672212491503,142.646598703016,220.342237222975,154.46722124915
"ARM","Armenia","Armenia","Eastern Europe","wdi_real_gdp_growth","WDI real GDP growth",5,"2019-2020","contraction",2019,2020,2019-01-01,2020-01-01,1,-0.0719999999920631,-0.0719999999920631,220.342237222975,204.477596144669,92.8000000007937
"ARM","Armenia","Armenia","Eastern Europe","wdi_real_gdp_growth","WDI real GDP growth",6,"2020-2024","expansion",2020,2024,2020-01-01,2024-01-01,4,0.0815000000012268,0.366307571282626,204.477596144669,279.379287770133,136.630757128263
"AUS","Australia","Australia","Western Offshoots","wdi_real_gdp_growth","WDI real GDP growth",1,"1961-1982","expansion",1961,1982,1961-01-01,1982-01-01,21,0.0406077574047098,1.29882566672208,102.48085739405,235.585625325128,229.882566672208
"AUS","Australia","Australia","Western Offshoots","wdi_real_gdp_growth","WDI real GDP growth",2,"1982-1983","contraction",1982,1983,1982-01-01,1983-01-01,1,-0.0222582353017135,-0.0222582353017136,235.585625325128,230.34190504294,97.7741764698286
"AUS","Australia","Australia","Western Offshoots","wdi_real_gdp_growth","WDI real GDP growth",3,"1983-1990","expansion",1983,1990,1983-01-01,1990-01-01,7,0.0422658164768713,0.335702672969057,230.34190504294,307.668298262639,133.570267296906
"AUS","Australia","Australia","Western Offshoots","wdi_real_gdp_growth","WDI real GDP growth",4,"1990-1991","contraction",1990,1991,1990-01-01,1991-01-01,1,-0.00384631357046658,-0.00384631357046661,307.668298262639,306.484909511829,99.6153686429533
"AUS","Australia","Australia","Western Offshoots","wdi_real_gdp_growth","WDI real GDP growth",5,"1991-2019","expansion",1991,2019,1991-01-01,2019-01-01,28,0.0315832933062373,1.38535715278302,306.484909511829,731.075971124097,238.535715278302
"AUS","Australia","Australia","Western Offshoots","wdi_real_gdp_growth","WDI real GDP growth",6,"2019-2020","contraction",2019,2020,2019-01-01,2020-01-01,1,-0.00133531904304775,-0.00133531904304784,731.075971124097,730.09975145794,99.8664680956952
"AUS","Australia","Australia","Western Offshoots","wdi_real_gdp_growth","WDI real GDP growth",7,"2020-2024","expansion",2020,2024,2020-01-01,2024-01-01,4,0.028043056943468,0.116694764333769,730.09975145794,815.298569894468,111.669476433377
"AUT","Austria","Austria","Western Europe","wdi_real_gdp_growth","WDI real GDP growth",1,"1961-1974","expansion",1961,1974,1961-01-01,1974-01-01,13,0.0485144916944653,0.84932854096526,105.537979316845,195.174397306443,184.932854096526
"AUT","Austria","Austria","Western Europe","wdi_real_gdp_growth","WDI real GDP growth",2,"1974-1975","contraction",1974,1975,1974-01-01,1975-01-01,1,-0.00363735781670002,-0.00363735781670005,195.174397306443,194.464478186781,99.63626421833
"AUT","Austria","Austria","Western Europe","wdi_real_gdp_growth","WDI real GDP growth",3,"1975-1977","expansion",1975,1977,1975-01-01,1977-01-01,2,0.0482921306079846,0.0989101026283283,194.464478186781,213.6989796818,109.891010262833
"AUT","Austria","Austria","Western Europe","wdi_real_gdp_growth","WDI real GDP growth",4,"1977-1978","contraction",1977,1978,1977-01-01,1978-01-01,1,-0.0021065365212003,-0.00210653652120041,213.6989796818,213.248814976557,99.78934634788
"AUT","Austria","Austria","Western Europe","wdi_real_gdp_growth","WDI real GDP growth",5,"1978-1980","expansion",1978,1980,1978-01-01,1980-01-01,2,0.0354409271760273,0.071809359177158,213.248814976557,228.562075725312,107.180935917716
"AUT","Austria","Austria","Western Europe","wdi_real_gdp_growth","WDI real GDP growth",6,"1980-1981","contraction",1980,1981,1980-01-01,1981-01-01,1,-0.00144294731083647,-0.00144294731083638,228.562075725312,228.232272692785,99.8557052689164
"AUT","Austria","Austria","Western Europe","wdi_real_gdp_growth","WDI real GDP growth",7,"1981-2008","expansion",1981,2008,1981-01-01,2008-01-01,27,0.0244392056509271,0.916524351376309,228.232272692785,437.41270838568,191.652435137631
"AUT","Austria","Austria","Western Europe","wdi_real_gdp_growth","WDI real GDP growth",8,"2008-2009","contraction",2008,2009,2008-01-01,2009-01-01,1,-0.0358626472551299,-0.0358626472551297,437.41270838568,421.725930719933,96.413735274487
"AUT","Austria","Austria","Western Europe","wdi_real_gdp_growth","WDI real GDP growth",9,"2009-2012","expansion",2009,2012,2009-01-01,2012-01-01,3,0.0178823222386924,0.0544774332789937,421.725930719933,444.70047697275,105.447743327899
"AUT","Austria","Austria","Western Europe","wdi_real_gdp_growth","WDI real GDP growth",10,"2012-2013","contraction",2012,2013,2012-01-01,2013-01-01,1,-0.00250726423318454,-0.00250726423318459,444.70047697275,443.585495372356,99.7492735766815
"AUT","Austria","Austria","Western Europe","wdi_real_gdp_growth","WDI real GDP growth",11,"2013-2019","expansion",2013,2019,2013-01-01,2019-01-01,6,0.0178133151186616,0.111639716810386,443.585495372356,493.107254456921,111.163971681039
"AUT","Austria","Austria","Western Europe","wdi_real_gdp_growth","WDI real GDP growth",12,"2019-2020","contraction",2019,2020,2019-01-01,2020-01-01,1,-0.0631825509209936,-0.0631825509209935,493.107254456921,461.951480242685,93.6817449079007
"AUT","Austria","Austria","Western Europe","wdi_real_gdp_growth","WDI real GDP growth",13,"2020-2022","expansion",2020,2022,2020-01-01,2022-01-01,2,0.0512702775559137,0.105165037481711,461.951480242685,510.532624977139,110.516503748171
"AUT","Austria","Austria","Western Europe","wdi_real_gdp_growth","WDI real GDP growth",14,"2022-2024","contraction",2022,2024,2022-01-01,2024-01-01,2,-0.00722666930883023,-0.0144015180764026,510.532624977139,503.180180149938,98.5598481923597
"AZE","Azerbaijan","Azerbaijan","Eastern Europe","wdi_real_gdp_growth","WDI real GDP growth",1,"1991-1995","contraction",1991,1995,1991-01-01,1995-01-01,4,-0.192999998482222,-0.57844772832326,99.2999998243004,41.8601405034337,42.155227167674
"AZE","Azerbaijan","Azerbaijan","Eastern Europe","wdi_real_gdp_growth","WDI real GDP growth",2,"1995-2010","expansion",1995,2010,1995-01-01,2010-01-01,15,0.124694501969684,4.57401641141677,41.8601405034337,233.329110150351,557.401641141677
"AZE","Azerbaijan","Azerbaijan","Eastern Europe","wdi_real_gdp_growth","WDI real GDP growth",3,"2010-2011","contraction",2010,2011,2010-01-01,2011-01-01,1,-0.015729973511111,-0.0157299735111111,233.329110150351,229.658849428315,98.4270026488889
"AZE","Azerbaijan","Azerbaijan","Eastern Europe","wdi_real_gdp_growth","WDI real GDP growth",4,"2011-2015","expansion",2011,2015,2011-01-01,2015-01-01,4,0.0297337161213993,0.123684818044671,229.658849428315,258.064162432205,112.368481804467
"AZE","Azerbaijan","Azerbaijan","Eastern Europe","wdi_real_gdp_growth","WDI real GDP growth",5,"2015-2016","contraction",2015,2016,2015-01-01,2016-01-01,1,-0.0306359842251706,-0.0306359842251706,258.064162432205,250.15811282285,96.9364015774829
"AZE","Azerbaijan","Azerbaijan","Eastern Europe","wdi_real_gdp_growth","WDI real GDP growth",6,"2016-2019","expansion",2016,2019,2016-01-01,2019-01-01,3,0.0137794170842476,0.041772035602313,250.15811282285,260.607726417893,104.177203560231
"AZE","Azerbaijan","Azerbaijan","Eastern Europe","wdi_real_gdp_growth","WDI real GDP growth",7,"2019-2020","contraction",2019,2020,2019-01-01,2020-01-01,1,-0.0419896065333343,-0.0419896065333345,260.607726417893,249.664910526059,95.8010393466666
"AZE","Azerbaijan","Azerbaijan","Eastern Europe","wdi_real_gdp_growth","WDI real GDP growth",8,"2020-2024","expansion",2020,2024,2020-01-01,2024-01-01,4,0.0393925003630732,0.166577085596419,249.664910526059,291.253363697181,116.657708559642
"BDI","Burundi","Burundi","Sub Saharan Africa","wdi_real_gdp_growth","WDI real GDP growth",1,"1961-1967","expansion",1961,1967,1961-01-01,1967-01-01,6,0.069788900605894,0.494190745182799,86.2538649460161,128.879726738584,149.41907451828
"BDI","Burundi","Burundi","Sub Saharan Africa","wdi_real_gdp_growth","WDI real GDP growth",2,"1967-1969","contraction",1967,1969,1967-01-01,1969-01-01,2,-0.00878712407964195,-0.0175307708115741,128.879726738584,126.620365786872,98.2469229188426
"BDI","Burundi","Burundi","Sub Saharan Africa","wdi_real_gdp_growth","WDI real GDP growth",3,"1969-1971","expansion",1969,1971,1969-01-01,1971-01-01,2,0.120362497225019,0.246582790917501,126.620365786872,157.842768969594,124.65827909175
"BDI","Burundi","Burundi","Sub Saharan Africa","wdi_real_gdp_growth","WDI real GDP growth",4,"1971-1972","contraction",1971,1972,1971-01-01,1972-01-01,1,-0.0640396492407875,-0.0640396492407874,157.842768969594,147.734573409586,93.5960350759213
"BDI","Burundi","Burundi","Sub Saharan Africa","wdi_real_gdp_growth","WDI real GDP growth",5,"1972-1973","expansion",1972,1973,1972-01-01,1973-01-01,1,0.0688905071896333,0.0688905071896333,147.734573409586,157.912083101217,106.889050718963
"BDI","Burundi","Burundi","Sub Saharan Africa","wdi_real_gdp_growth","WDI real GDP growth",6,"1973-1974","contraction",1973,1974,1973-01-01,1974-01-01,1,-0.00726839562746335,-0.00726839562746329,157.912083101217,156.76431560688,99.2731604372537
"BDI","Burundi","Burundi","Sub Saharan Africa","wdi_real_gdp_growth","WDI real GDP growth",7,"1974-1977","expansion",1974,1977,1974-01-01,1977-01-01,3,0.067033447520897,0.211628530115582,156.76431560688,189.94011729334,121.162853011558
"BDI","Burundi","Burundi","Sub Saharan Africa","wdi_real_gdp_growth","WDI real GDP growth",8,"1977-1978","contraction",1977,1978,1977-01-01,1978-01-01,1,-0.00940575988409648,-0.00940575988409653,189.94011729334,188.153586157721,99.0594240115904
"BDI","Burundi","Burundi","Sub Saharan Africa","wdi_real_gdp_growth","WDI real GDP growth",9,"1978-1981","expansion",1978,1981,1978-01-01,1981-01-01,3,0.049397620817234,0.151608517913933,188.153586157721,216.679272495285,115.160851791393
"BDI","Burundi","Burundi","Sub Saharan Africa","wdi_real_gdp_growth","WDI real GDP growth",10,"1981-1982","contraction",1981,1982,1981-01-01,1982-01-01,1,-0.0105359982021012,-0.0105359982021012,216.679272495285,214.396340069842,98.9464001797899
"BDI","Burundi","Burundi","Sub Saharan Africa","wdi_real_gdp_growth","WDI real GDP growth",11,"1982-1992","expansion",1982,1992,1982-01-01,1992-01-01,10,0.0402945113132802,0.477984307511258,214.396340069842,316.874426211073,147.798430751126
"BDI","Burundi","Burundi","Sub Saharan Africa","wdi_real_gdp_growth","WDI real GDP growth",12,"1992-1997","contraction",1992,1997,1992-01-01,1997-01-01,5,-0.0551599999922714,-0.248291286375984,316.874426211073,238.197267307474,75.1708713624016
"BDI","Burundi","Burundi","Sub Saharan Africa","wdi_real_gdp_growth","WDI real GDP growth",13,"1997-1998","expansion",1997,1998,1997-01-01,1998-01-01,1,0.0474999999509613,0.0474999999509613,238.197267307474,249.511637492898,104.749999995096
"BDI","Burundi","Burundi","Sub Saharan Africa","wdi_real_gdp_growth","WDI real GDP growth",14,"1998-2000","contraction",1998,2000,1998-01-01,2000-01-01,2,-0.00933432027461151,-0.0185820972796222,249.511637492898,244.875187972608,98.1417902720378
