"country_code","country","maddison_country","region","series_id","series_label","episode_id","episode_label","phase","start_year","end_year","start_date","end_date","duration_years","average_growth","cumulative_growth","start_index_value","end_index_value","episode_index_end_100"
"AFG","Afghanistan","Afghanistan","South and South East Asia","wdi_real_gdp_per_capita_growth","WDI real GDP per capita growth",1,"2001-2003","expansion",2001,2003,"2001-01-01","2003-01-01",2,0.121829309529784,0.248823832633767,89.8805158940674,112.244930337929,124.882383263377
"AFG","Afghanistan","Afghanistan","South and South East Asia","wdi_real_gdp_per_capita_growth","WDI real GDP per capita growth",2,"2003-2004","contraction",2003,2004,"2003-01-01","2004-01-01",1,-0.0214821228495553,-0.0214821228495552,112.244930337929,109.83367095517,97.8517877150445
"AFG","Afghanistan","Afghanistan","South and South East Asia","wdi_real_gdp_per_capita_growth","WDI real GDP per capita growth",3,"2004-2010","expansion",2004,2010,"2004-01-01","2010-01-01",6,0.0833072860997926,0.603104774152149,109.83367095517,176.07488227089,160.310477415215
"AFG","Afghanistan","Afghanistan","South and South East Asia","wdi_real_gdp_per_capita_growth","WDI real GDP per capita growth",4,"2010-2011","contraction",2010,2011,"2010-01-01","2011-01-01",1,-0.0321329500579925,-0.0321329500579925,176.07488227089,170.417076872412,96.7867049942007
"AFG","Afghanistan","Afghanistan","South and South East Asia","wdi_real_gdp_per_capita_growth","WDI real GDP per capita growth",5,"2011-2013","expansion",2011,2013,"2011-01-01","2013-01-01",2,0.0516571862685845,0.105013355570033,170.417076872412,188.313145961221,110.501335557003
"AFG","Afghanistan","Afghanistan","South and South East Asia","wdi_real_gdp_per_capita_growth","WDI real GDP per capita growth",6,"2013-2018","contraction",2013,2018,"2013-01-01","2018-01-01",5,-0.00962895094303658,-0.0473277647635482,188.313145961221,179.400705687284,95.2672235236452
"AFG","Afghanistan","Afghanistan","South and South East Asia","wdi_real_gdp_per_capita_growth","WDI real GDP per capita growth",7,"2018-2019","expansion",2018,2019,"2018-01-01","2019-01-01",1,0.00856294729087764,0.0085629472908777,179.400705687284,180.936904474031,100.856294729088
"AFG","Afghanistan","Afghanistan","South and South East Asia","wdi_real_gdp_per_capita_growth","WDI real GDP per capita growth",8,"2019-2022","contraction",2019,2022,"2019-01-01","2022-01-01",3,-0.118478884756772,-0.32301188628423,180.936904474031,122.492133661445,67.698811371577
"AFG","Afghanistan","Afghanistan","South and South East Asia","wdi_real_gdp_per_capita_growth","WDI real GDP per capita growth",9,"2022-2023","expansion",2022,2023,"2022-01-01","2023-01-01",1,0.0010609280092082,0.00106092800920821,122.492133661445,122.622088996954,100.106092800921
"AGO","Angola","Angola","Sub Saharan Africa","wdi_real_gdp_per_capita_growth","WDI real GDP per capita growth",1,"1981-1982","contraction",1981,1982,"1981-01-01","1982-01-01",1,-0.0361121699593038,-0.0361121699593039,92.1804623292259,88.8516258066657,96.3887830040696
"AGO","Angola","Angola","Sub Saharan Africa","wdi_real_gdp_per_capita_growth","WDI real GDP per capita growth",2,"1982-1984","expansion",1982,1984,"1982-01-01","1984-01-01",2,0.0127121620667644,0.025509834101141,88.8516258066657,91.1182160406103,102.550983410114
"AGO","Angola","Angola","Sub Saharan Africa","wdi_real_gdp_per_capita_growth","WDI real GDP per capita growth",3,"1984-1986","contraction",1984,1986,"1984-01-01","1986-01-01",2,-0.00497510642625322,-0.00993218426154796,91.1182160406103,90.2132131293115,99.0067815738452
"AGO","Angola","Angola","Sub Saharan Africa","wdi_real_gdp_per_capita_growth","WDI real GDP per capita growth",4,"1986-1988","expansion",1986,1988,"1986-01-01","1988-01-01",2,0.0155346614334047,0.0312057473711558,90.2132131293115,93.028383867765,103.120574737116
"AGO","Angola","Angola","Sub Saharan Africa","wdi_real_gdp_per_capita_growth","WDI real GDP per capita growth",5,"1988-1994","contraction",1988,1994,"1988-01-01","1994-01-01",6,-0.0824508292343601,-0.419969309366908,93.028383867765,53.9593177433001,58.0030690633092
"AGO","Angola","Angola","Sub Saharan Africa","wdi_real_gdp_per_capita_growth","WDI real GDP per capita growth",6,"1994-1998","expansion",1994,1998,"1994-01-01","1998-01-01",4,0.0648240726596289,0.281728341747808,53.9593177433001,69.1611868529631,128.172834174781
"AGO","Angola","Angola","Sub Saharan Africa","wdi_real_gdp_per_capita_growth","WDI real GDP per capita growth",7,"1998-2000","contraction",1998,2000,"1998-01-01","2000-01-01",2,-0.00716863544090558,-0.0143030157855925,69.1611868529631,68.1719733056549,98.5696984214407
"AGO","Angola","Angola","Sub Saharan Africa","wdi_real_gdp_per_capita_growth","WDI real GDP per capita growth",8,"2000-2002","expansion",2000,2002,"2000-01-01","2002-01-01",2,0.053134935155101,0.107028117354328,68.1719733056549,75.4682912648886,110.702811735433
"AGO","Angola","Angola","Sub Saharan Africa","wdi_real_gdp_per_capita_growth","WDI real GDP per capita growth",9,"2002-2003","contraction",2002,2003,"2002-01-01","2003-01-01",1,-0.000654379872422197,-0.000654379872422117,75.4682912648886,75.4189063340788,99.9345620127578
"AGO","Angola","Angola","Sub Saharan Africa","wdi_real_gdp_per_capita_growth","WDI real GDP per capita growth",10,"2003-2008","expansion",2003,2008,"2003-01-01","2008-01-01",5,0.0817590059329489,0.480897510639979,75.4189063340788,111.687670645327,148.089751063998
"AGO","Angola","Angola","Sub Saharan Africa","wdi_real_gdp_per_capita_growth","WDI real GDP per capita growth",11,"2008-2009","contraction",2008,2009,"2008-01-01","2009-01-01",1,-0.0180906009330889,-0.0180906009330889,111.687670645327,109.667173566536,98.1909399066911
"AGO","Angola","Angola","Sub Saharan Africa","wdi_real_gdp_per_capita_growth","WDI real GDP per capita growth",12,"2009-2010","expansion",2009,2010,"2009-01-01","2010-01-01",1,0.0131579076620976,0.0131579076620976,109.667173566536,111.110164109888,101.31579076621
"AGO","Angola","Angola","Sub Saharan Africa","wdi_real_gdp_per_capita_growth","WDI real GDP per capita growth",13,"2010-2011","contraction",2010,2011,"2010-01-01","2011-01-01",1,-0.00356512141669299,-0.00356512141669285,111.110164109888,110.714042884207,99.6434878583307
"AGO","Angola","Angola","Sub Saharan Africa","wdi_real_gdp_per_capita_growth","WDI real GDP per capita growth",14,"2011-2014","expansion",2011,2014,"2011-01-01","2014-01-01",3,0.020377117111315,0.0619720888992352,110.714042884207,117.575223392221,106.197208889924
"AGO","Angola","Angola","Sub Saharan Africa","wdi_real_gdp_per_capita_growth","WDI real GDP per capita growth",15,"2014-2021","contraction",2014,2021,"2014-01-01","2021-01-01",7,-0.0390015465699594,-0.243940022602507,117.575223392221,88.893920740428,75.6059977397493
"AGO","Angola","Angola","Sub Saharan Africa","wdi_real_gdp_per_capita_growth","WDI real GDP per capita growth",16,"2021-2022","expansion",2021,2022,"2021-01-01","2022-01-01",1,0.00991406795873331,0.00991406795873329,88.893920740428,89.7752211117668,100.991406795873
"AGO","Angola","Angola","Sub Saharan Africa","wdi_real_gdp_per_capita_growth","WDI real GDP per capita growth",17,"2022-2023","contraction",2022,2023,"2022-01-01","2023-01-01",1,-0.0180870334166293,-0.0180870334166294,89.7752211117668,88.151453687533,98.1912966583371
"AGO","Angola","Angola","Sub Saharan Africa","wdi_real_gdp_per_capita_growth","WDI real GDP per capita growth",18,"2023-2024","expansion",2023,2024,"2023-01-01","2024-01-01",1,0.0129293270746824,0.0129293270746824,88.151453687533,89.2911926643679,101.292932707468
"ALB","Albania","Albania","Eastern Europe","wdi_real_gdp_per_capita_growth","WDI real GDP per capita growth",1,"1981-1982","expansion",1981,1982,"1981-01-01","1982-01-01",1,0.0079584007109321,0.00795840071093212,103.648648547231,104.473526025516,100.795840071093
"ALB","Albania","Albania","Eastern Europe","wdi_real_gdp_per_capita_growth","WDI real GDP per capita growth",2,"1982-1985","contraction",1982,1985,"1982-01-01","1985-01-01",3,-0.015382982409757,-0.0456879553595518,104.473526025516,99.7003442322075,95.4312044640448
"ALB","Albania","Albania","Eastern Europe","wdi_real_gdp_per_capita_growth","WDI real GDP per capita growth",3,"1985-1986","expansion",1985,1986,"1985-01-01","1986-01-01",1,0.0361465554406625,0.0361465554406626,99.7003442322075,103.30416825245,103.614655544066
"ALB","Albania","Albania","Eastern Europe","wdi_real_gdp_per_capita_growth","WDI real GDP per capita growth",4,"1986-1988","contraction",1986,1988,"1986-01-01","1988-01-01",2,-0.0300600935697892,-0.0592231578049162,103.30416825245,97.1861691941296,94.0776842195084
"ALB","Albania","Albania","Eastern Europe","wdi_real_gdp_per_capita_growth","WDI real GDP per capita growth",5,"1988-1989","expansion",1988,1989,"1988-01-01","1989-01-01",1,0.0692361728508746,0.0692361728508746,97.1861691941296,103.914967603169,106.923617285087
"ALB","Albania","Albania","Eastern Europe","wdi_real_gdp_per_capita_growth","WDI real GDP per capita growth",6,"1989-1992","contraction",1989,1992,"1989-01-01","1992-01-01",3,-0.151257591136028,-0.399308253489314,103.914967603169,62.4208633781488,60.0691746510686
"ALB","Albania","Albania","Eastern Europe","wdi_real_gdp_per_capita_growth","WDI real GDP per capita growth",7,"1992-1996","expansion",1992,1996,"1992-01-01","1996-01-01",4,0.103074301941022,0.479277655555383,62.4208633781488,92.3377884357708,147.927765555538
"ALB","Albania","Albania","Eastern Europe","wdi_real_gdp_per_capita_growth","WDI real GDP per capita growth",8,"1996-1997","contraction",1996,1997,"1996-01-01","1997-01-01",1,-0.111576605254893,-0.111576605254893,92.3377884357708,82.035051465363,88.8423394745107
"ALB","Albania","Albania","Eastern Europe","wdi_real_gdp_per_capita_growth","WDI real GDP per capita growth",9,"1997-2019","expansion",1997,2019,"1997-01-01","2019-01-01",22,0.0573742587833602,2.39089196175904,82.035051465363,278.171996596389,339.089196175904
"ALB","Albania","Albania","Eastern Europe","wdi_real_gdp_per_capita_growth","WDI real GDP per capita growth",10,"2019-2020","contraction",2019,2020,"2019-01-01","2020-01-01",1,-0.0181016536329729,-0.018101653632973,278.171996596389,273.136623463609,98.1898346367027
"ALB","Albania","Albania","Eastern Europe","wdi_real_gdp_per_capita_growth","WDI real GDP per capita growth",11,"2020-2024","expansion",2020,2024,"2020-01-01","2024-01-01",4,0.071045080347286,0.314944289111963,273.136623463609,359.159443170797,131.494428911196
"ARE","United Arab Emirates","United Arab Emirates","Middle East and North Africa","wdi_real_gdp_per_capita_growth","WDI real GDP per capita growth",1,"1971-1974","expansion",1971,1974,"1971-01-01","1974-01-01",3,0.263365702315001,0.926617755128914,116.839431749011,225.104923706817,192.661775512891
"ARE","United Arab Emirates","United Arab Emirates","Middle East and North Africa","wdi_real_gdp_per_capita_growth","WDI real GDP per capita growth",2,"1974-1975","contraction",1974,1975,"1974-01-01","1975-01-01",1,-0.0429424918770388,-0.0429424918770389,225.104923706817,215.438357349055,95.7057508122961
"ARE","United Arab Emirates","United Arab Emirates","Middle East and North Africa","wdi_real_gdp_per_capita_growth","WDI real GDP per capita growth",3,"1975-1977","expansion",1975,1977,"1975-01-01","1977-01-01",2,0.0401014958452767,0.0816428024522811,215.438357349055,233.027348598748,108.164280245228
"ARE","United Arab Emirates","United Arab Emirates","Middle East and North Africa","wdi_real_gdp_per_capita_growth","WDI real GDP per capita growth",4,"1977-1978","contraction",1977,1978,"1977-01-01","1978-01-01",1,-0.136362351739875,-0.136362351739875,233.027348598748,201.251191324115,86.3637648260125
"ARE","United Arab Emirates","United Arab Emirates","Middle East and North Africa","wdi_real_gdp_per_capita_growth","WDI real GDP per capita growth",5,"1978-1980","expansion",1978,1980,"1978-01-01","1980-01-01",2,0.0926526510912125,0.193504291702708,201.251191324115,240.194160555614,119.350429170271
"ARE","United Arab Emirates","United Arab Emirates","Middle East and North Africa","wdi_real_gdp_per_capita_growth","WDI real GDP per capita growth",6,"1980-1988","contraction",1980,1988,"1980-01-01","1988-01-01",8,-0.0853919116763654,-0.517824013492657,240.194160555614,115.815856319206,48.2175986507343
"ARE","United Arab Emirates","United Arab Emirates","Middle East and North Africa","wdi_real_gdp_per_capita_growth","WDI real GDP per capita growth",7,"1988-1990","expansion",1988,1990,"1988-01-01","1990-01-01",2,0.0856405439841782,0.177710217259,115.815856319206,136.39751730773,117.7710217259
"ARE","United Arab Emirates","United Arab Emirates","Middle East and North Africa","wdi_real_gdp_per_capita_growth","WDI real GDP per capita growth",8,"1990-1993","contraction",1990,1993,"1990-01-01","1993-01-01",3,-0.0338604862154325,-0.0983543348832576,136.39751730773,122.9822302132,90.1645665116742
"ARE","United Arab Emirates","United Arab Emirates","Middle East and North Africa","wdi_real_gdp_per_capita_growth","WDI real GDP per capita growth",9,"1993-1995","expansion",1993,1995,"1993-01-01","1995-01-01",2,0.0202353370954101,0.0408801428673149,122.9822302132,128.009761354457,104.088014286731
"ARE","United Arab Emirates","United Arab Emirates","Middle East and North Africa","wdi_real_gdp_per_capita_growth","WDI real GDP per capita growth",10,"1995-1999","contraction",1995,1999,"1995-01-01","1999-01-01",4,-0.0308952270044856,-0.119397076874439,128.009761354457,112.72577003734,88.0602923125561
"ARE","United Arab Emirates","United Arab Emirates","Middle East and North Africa","wdi_real_gdp_per_capita_growth","WDI real GDP per capita growth",11,"1999-2000","expansion",1999,2000,"1999-01-01","2000-01-01",1,0.0363193280286305,0.0363193280286305,112.72577003734,116.819894256606,103.631932802863
"ARE","United Arab Emirates","United Arab Emirates","Middle East and North Africa","wdi_real_gdp_per_capita_growth","WDI real GDP per capita growth",12,"2000-2002","contraction",2000,2002,"2000-01-01","2002-01-01",2,-0.0423454185283186,-0.082937397056257,116.819894256606,107.131156302576,91.7062602943743
"ARE","United Arab Emirates","United Arab Emirates","Middle East and North Africa","wdi_real_gdp_per_capita_growth","WDI real GDP per capita growth",13,"2002-2004","expansion",2002,2004,"2002-01-01","2004-01-01",2,0.0320053700226713,0.0650085639654343,107.131156302576,114.095598929763,106.500856396543
"ARE","United Arab Emirates","United Arab Emirates","Middle East and North Africa","wdi_real_gdp_per_capita_growth","WDI real GDP per capita growth",14,"2004-2005","contraction",2004,2005,"2004-01-01","2005-01-01",1,-0.00445687772577529,-0.0044568777257753,114.095598929763,113.587088796284,99.5543122274225
"ARE","United Arab Emirates","United Arab Emirates","Middle East and North Africa","wdi_real_gdp_per_capita_growth","WDI real GDP per capita growth",15,"2005-2006","expansion",2005,2006,"2005-01-01","2006-01-01",1,0.0228744303095432,0.0228744303095432,113.587088796284,116.185328743019,102.287443030954
"ARE","United Arab Emirates","United Arab Emirates","Middle East and North Africa","wdi_real_gdp_per_capita_growth","WDI real GDP per capita growth",16,"2006-2010","contraction",2006,2010,"2006-01-01","2010-01-01",4,-0.0694445125882041,-0.252536311997521,116.185328743019,86.8443143140372,74.7463688002479
"ARE","United Arab Emirates","United Arab Emirates","Middle East and North Africa","wdi_real_gdp_per_capita_growth","WDI real GDP per capita growth",17,"2010-2013","expansion",2010,2013,"2010-01-01","2013-01-01",3,0.0154522917488979,0.0468659758402661,86.8443143140372,90.9143578505433,104.686597584027
"ARE","United Arab Emirates","United Arab Emirates","Middle East and North Africa","wdi_real_gdp_per_capita_growth","WDI real GDP per capita growth",18,"2013-2014","contraction",2013,2014,"2013-01-01","2014-01-01",1,-0.00124078023674471,-0.00124078023674479,90.9143578505433,90.801553112086,99.8759219763255
"ARE","United Arab Emirates","United Arab Emirates","Middle East and North Africa","wdi_real_gdp_per_capita_growth","WDI real GDP per capita growth",19,"2014-2016","expansion",2014,2016,"2014-01-01","2016-01-01",2,0.0102478875980305,0.0205805491443172,90.801553112086,92.6702989382896,102.058054914432
"ARE","United Arab Emirates","United Arab Emirates","Middle East and North Africa","wdi_real_gdp_per_capita_growth","WDI real GDP per capita growth",20,"2016-2017","contraction",2016,2017,"2016-01-01","2017-01-01",1,-0.0415218113866617,-0.0415218113866616,92.6702989382896,88.8224602646284,95.8478188613338
"ARE","United Arab Emirates","United Arab Emirates","Middle East and North Africa","wdi_real_gdp_per_capita_growth","WDI real GDP per capita growth",21,"2017-2019","expansion",2017,2019,"2017-01-01","2019-01-01",2,0.00202412665395421,0.00405234601701943,88.8224602646284,89.1823996077037,100.405234601702
"ARE","United Arab Emirates","United Arab Emirates","Middle East and North Africa","wdi_real_gdp_per_capita_growth","WDI real GDP per capita growth",22,"2019-2020","contraction",2019,2020,"2019-01-01","2020-01-01",1,-0.08258825738052,-0.0825882573805199,89.1823996077037,81.8169806350903,91.741174261948
"ARE","United Arab Emirates","United Arab Emirates","Middle East and North Africa","wdi_real_gdp_per_capita_growth","WDI real GDP per capita growth",23,"2020-2023","expansion",2020,2023,"2020-01-01","2023-01-01",3,0.0168886383966175,0.0513587334085652,81.8169806350903,86.0189971318216,105.135873340857
"ARE","United Arab Emirates","United Arab Emirates","Middle East and North Africa","wdi_real_gdp_per_capita_growth","WDI real GDP per capita growth",24,"2023-2024","contraction",2023,2024,"2023-01-01","2024-01-01",1,-0.00766018786578641,-0.00766018786578648,86.0189971318216,85.3600754537653,99.2339812134213
"ARG","Argentina","Argentina","Latin America","wdi_real_gdp_per_capita_growth","WDI real GDP per capita growth",1,"1961-1963","contraction",1961,1963,"1961-01-01","1963-01-01",2,-0.0466642757591783,-0.0916285136169463,103.697198142471,94.1955780104342,90.8371486383054
"ARG","Argentina","Argentina","Latin America","wdi_real_gdp_per_capita_growth","WDI real GDP per capita growth",2,"1963-1965","expansion",1963,1965,"1963-01-01","1965-01-01",2,0.0861225904066198,0.179656463806517,94.1955780104342,111.118422462,117.965646380652
"ARG","Argentina","Argentina","Latin America","wdi_real_gdp_per_capita_growth","WDI real GDP per capita growth",3,"1965-1966","contraction",1965,1966,"1965-01-01","1966-01-01",1,-0.0216954271817043,-0.0216954271817044,111.118422462,108.70766081893,97.8304572818296
"ARG","Argentina","Argentina","Latin America","wdi_real_gdp_per_capita_growth","WDI real GDP per capita growth",4,"1966-1974","expansion",1966,1974,"1966-01-01","1974-01-01",8,0.0291685406181548,0.256083130585036,108.70766081893,136.545858920017,125.608313058504
"ARG","Argentina","Argentina","Latin America","wdi_real_gdp_per_capita_growth","WDI real GDP per capita growth",5,"1974-1976","contraction",1974,1976,"1974-01-01","1976-01-01",2,-0.025815797671187,-0.0510569879250315,136.545858920017,129.574238649925,94.8943012074969
"ARG","Argentina","Argentina","Latin America","wdi_real_gdp_per_capita_growth","WDI real GDP per capita growth",6,"1976-1977","expansion",1976,1977,"1976-01-01","1977-01-01",1,0.0525406554729264,0.0525406554729264,129.574238649925,136.382154080997,105.254065547293
"ARG","Argentina","Argentina","Latin America","wdi_real_gdp_per_capita_growth","WDI real GDP per capita growth",7,"1977-1978","contraction",1977,1978,"1977-01-01","1978-01-01",1,-0.060207877961285,-0.0602078779612849,136.382154080997,128.170873991991,93.9792122038715
"ARG","Argentina","Argentina","Latin America","wdi_real_gdp_per_capita_growth","WDI real GDP per capita growth",8,"1978-1979","expansion",1978,1979,"1978-01-01","1979-01-01",1,0.0847665216535873,0.0847665216535873,128.170873991991,139.035473157593,108.476652165359
"ARG","Argentina","Argentina","Latin America","wdi_real_gdp_per_capita_growth","WDI real GDP per capita growth",9,"1979-1982","contraction",1979,1982,"1979-01-01","1982-01-01",3,-0.0303251943794573,-0.0893492388872025,139.035473157593,126.61275945264,91.0650761112798
"ARG","Argentina","Argentina","Latin America","wdi_real_gdp_per_capita_growth","WDI real GDP per capita growth",10,"1982-1983","expansion",1982,1983,"1982-01-01","1983-01-01",1,0.0269083801550656,0.0269083801550656,126.61275945264,130.019703716473,102.690838015507
"ARG","Argentina","Argentina","Latin America","wdi_real_gdp_per_capita_growth","WDI real GDP per capita growth",11,"1983-1985","contraction",1983,1985,"1983-01-01","1985-01-01",2,-0.0335110376397159,-0.0669995221813157,130.019703716473,121.308445693313,93.3000477818684
"ARG","Argentina","Argentina","Latin America","wdi_real_gdp_per_capita_growth","WDI real GDP per capita growth",12,"1985-1987","expansion",1985,1987,"1985-01-01","1987-01-01",2,0.0282259696053386,0.0569622045131104,121.308445693313,128.218442186063,105.696220451311
"ARG","Argentina","Argentina","Latin America","wdi_real_gdp_per_capita_growth","WDI real GDP per capita growth",13,"1987-1990","contraction",1987,1990,"1987-01-01","1990-01-01",3,-0.0503006215529398,-0.144379867781909,128.218442186063,109.706280456037,85.5620132218091
"ARG","Argentina","Argentina","Latin America","wdi_real_gdp_per_capita_growth","WDI real GDP per capita growth",14,"1990-1994","expansion",1990,1994,"1990-01-01","1994-01-01",4,0.0630197130350053,0.276620196202385,109.706280456037,140.05325328042,127.662019620238
"ARG","Argentina","Argentina","Latin America","wdi_real_gdp_per_capita_growth","WDI real GDP per capita growth",15,"1994-1995","contraction",1994,1995,"1994-01-01","1995-01-01",1,-0.0410993598659498,-0.0410993598659499,140.05325328042,134.297154223451,95.890064013405
"ARG","Argentina","Argentina","Latin America","wdi_real_gdp_per_capita_growth","WDI real GDP per capita growth",16,"1995-1998","expansion",1995,1998,"1995-01-01","1998-01-01",3,0.0455013732854141,0.142347404018253,134.297154223451,153.414005494198,114.234740401825
"ARG","Argentina","Argentina","Latin America","wdi_real_gdp_per_capita_growth","WDI real GDP per capita growth",17,"1998-2002","contraction",1998,2002,"1998-01-01","2002-01-01",4,-0.0592371519866951,-0.219121951925802,153.414005494198,119.797629157554,78.0878048074198
"ARG","Argentina","Argentina","Latin America","wdi_real_gdp_per_capita_growth","WDI real GDP per capita growth",18,"2002-2008","expansion",2002,2008,"2002-01-01","2008-01-01",6,0.0687831987093462,0.48928112644157,119.797629157554,178.412348096791,148.928112644157
"ARG","Argentina","Argentina","Latin America","wdi_real_gdp_per_capita_growth","WDI real GDP per capita growth",19,"2008-2009","contraction",2008,2009,"2008-01-01","2009-01-01",1,-0.069103121153056,-0.0691031211530559,178.412348096791,166.083497991057,93.0896878846944
"ARG","Argentina","Argentina","Latin America","wdi_real_gdp_per_capita_growth","WDI real GDP per capita growth",20,"2009-2011","expansion",2009,2011,"2009-01-01","2011-01-01",2,0.0692473462851716,0.142872313802274,166.083497991057,189.812231633415,114.287231380227
"ARG","Argentina","Argentina","Latin America","wdi_real_gdp_per_capita_growth","WDI real GDP per capita growth",21,"2011-2012","contraction",2011,2012,"2011-01-01","2012-01-01",1,-0.020383253093713,-0.020383253093713,189.812231633415,185.943240875749,97.9616746906287
"ARG","Argentina","Argentina","Latin America","wdi_real_gdp_per_capita_growth","WDI real GDP per capita growth",22,"2012-2013","expansion",2012,2013,"2012-01-01","2013-01-01",1,0.0139351266056681,0.0139351266056682,185.943240875749,188.534383478821,101.393512660567
"ARG","Argentina","Argentina","Latin America","wdi_real_gdp_per_capita_growth","WDI real GDP per capita growth",23,"2013-2014","contraction",2013,2014,"2013-01-01","2014-01-01",1,-0.0351326421042003,-0.0351326421042002,188.534383478821,181.910672459723,96.48673578958
"ARG","Argentina","Argentina","Latin America","wdi_real_gdp_per_capita_growth","WDI real GDP per capita growth",24,"2014-2015","expansion",2014,2015,"2014-01-01","2015-01-01",1,0.0166091253843923,0.0166091253843923,181.910672459723,184.932049627366,101.660912538439
"ARG","Argentina","Argentina","Latin America","wdi_real_gdp_per_capita_growth","WDI real GDP per capita growth",25,"2015-2016","contraction",2015,2016,"2015-01-01","2016-01-01",1,-0.0302450095578762,-0.0302450095578762,184.932049627366,179.338778018828,96.9754990442124
"ARG","Argentina","Argentina","Latin America","wdi_real_gdp_per_capita_growth","WDI real GDP per capita growth",26,"2016-2017","expansion",2016,2017,"2016-01-01","2017-01-01",1,0.0191639608148853,0.0191639608148853,179.338778018828,182.775619333371,101.916396081489
"ARG","Argentina","Argentina","Latin America","wdi_real_gdp_per_capita_growth","WDI real GDP per capita growth",27,"2017-2020","contraction",2017,2020,"2017-01-01","2020-01-01",3,-0.054822379206219,-0.157325785017369,182.775619333371,154.020301539712,84.2674214982631
"ARG","Argentina","Argentina","Latin America","wdi_real_gdp_per_capita_growth","WDI real GDP per capita growth",28,"2020-2022","expansion",2020,2022,"2020-01-01","2022-01-01",2,0.0797301989471429,0.165344005048802,154.020301539712,179.486635055113,116.53440050488
"ARG","Argentina","Argentina","Latin America","wdi_real_gdp_per_capita_growth","WDI real GDP per capita growth",29,"2022-2024","contraction",2022,2024,"2022-01-01","2024-01-01",2,-0.0191028087034435,-0.0378458418380585,179.486635055113,172.693812252771,96.2154158161942
"ARM","Armenia","Armenia","Eastern Europe","wdi_real_gdp_per_capita_growth","WDI real GDP per capita growth",1,"1991-1993","contraction",1991,1993,"1991-01-01","1993-01-01",2,-0.233917485685173,-0.444524562697591,86.7888500098463,48.2090744121926,55.5475437302409
"ARM","Armenia","Armenia","Eastern Europe","wdi_real_gdp_per_capita_growth","WDI real GDP per capita growth",2,"1993-2008","expansion",1993,2008,"1993-01-01","2008-01-01",15,0.0967866914699737,2.96348640480413,48.2090744121926,191.076011020916,396.348640480413
"ARM","Armenia","Armenia","Eastern Europe","wdi_real_gdp_per_capita_growth","WDI real GDP per capita growth",3,"2008-2009","contraction",2008,2009,"2008-01-01","2009-01-01",1,-0.135088421403002,-0.135088421403002,191.076011020916,165.263854324118,86.4911578596998
"ARM","Armenia","Armenia","Eastern Europe","wdi_real_gdp_per_capita_growth","WDI real GDP per capita growth",4,"2009-2019","expansion",2009,2019,"2009-01-01","2019-01-01",10,0.0482822313593266,0.598637975864623,165.263854324118,264.197073560293,159.863797586462
"ARM","Armenia","Armenia","Eastern Europe","wdi_real_gdp_per_capita_growth","WDI real GDP per capita growth",5,"2019-2020","contraction",2019,2020,"2019-01-01","2020-01-01",1,-0.0716866452731679,-0.0716866452731679,264.197073560293,245.257671665768,92.8313354726832
"ARM","Armenia","Armenia","Eastern Europe","wdi_real_gdp_per_capita_growth","WDI real GDP per capita growth",6,"2020-2024","expansion",2020,2024,"2020-01-01","2024-01-01",4,0.0751824943979816,0.333878316253009,245.257671665768,327.143890129667,133.387831625301
"AUS","Australia","Australia","Western Offshoots","wdi_real_gdp_per_capita_growth","WDI real GDP per capita growth",1,"1961-1962","contraction",1961,1962,"1961-01-01","1962-01-01",1,-0.0114543513600115,-0.0114543513600115,100.461907273704,99.3111812894939,98.8545648639988
"AUS","Australia","Australia","Western Offshoots","wdi_real_gdp_per_capita_growth","WDI real GDP per capita growth",2,"1962-1977","expansion",1962,1977,"1962-01-01","1977-01-01",15,0.0269673123763119,0.487131338774492,99.3111812894939,147.688769986321,148.713133877449
"AUS","Australia","Australia","Western Offshoots","wdi_real_gdp_per_capita_growth","WDI real GDP per capita growth",3,"1977-1978","contraction",1977,1978,"1977-01-01","1978-01-01",1,-0.00271138184658298,-0.00271138184658293,147.688769986321,147.288329336436,99.7288618153417
"AUS","Australia","Australia","Western Offshoots","wdi_real_gdp_per_capita_growth","WDI real GDP per capita growth",4,"1978-1982","expansion",1978,1982,"1978-01-01","1982-01-01",4,0.0200325122155804,0.0825088271377332,147.288329336436,159.440916641062,108.250882713773
"AUS","Australia","Australia","Western Offshoots","wdi_real_gdp_per_capita_growth","WDI real GDP per capita growth",5,"1982-1983","contraction",1982,1983,"1982-01-01","1983-01-01",1,-0.035547506280931,-0.035547506280931,159.440916641062,153.773189655326,96.4452493719069
"AUS","Australia","Australia","Western Offshoots","wdi_real_gdp_per_capita_growth","WDI real GDP per capita growth",6,"1983-1990","expansion",1983,1990,"1983-01-01","1990-01-01",7,0.0270314794539157,0.204860678260036,153.773189655326,185.275269586326,120.486067826004
"AUS","Australia","Australia","Western Offshoots","wdi_real_gdp_per_capita_growth","WDI real GDP per capita growth",7,"1990-1992","contraction",1990,1992,"1990-01-01","1992-01-01",2,-0.011657009909469,-0.0232012307838148,185.275269586326,180.97665529812,97.6798769216185
"AUS","Australia","Australia","Western Offshoots","wdi_real_gdp_per_capita_growth","WDI real GDP per capita growth",8,"1992-2008","expansion",1992,2008,"1992-01-01","2008-01-01",16,0.0248900572011693,0.481199120074524,180.97665529812,268.062462581605,148.119912007452
