"series_id","series_label","episode_id","episode_label","phase","year","date","growth_rate","index_value","episode_year_number","episode_index_100","overlap_flag"
"gdp_per_capita","Real GDP per capita",84,"2012-2020","contraction",2013,"2013-12-31",-0.0136183574219646,4042.95302454811,1,98.6381642578036,1
"gdp_per_capita","Real GDP per capita",84,"2012-2020","contraction",2014,"2014-12-31",-0.0229047486228893,3950.35020182668,2,96.3788819008552,1
"gdp_per_capita","Real GDP per capita",84,"2012-2020","contraction",2015,"2015-12-31",-0.0530615832564492,3740.73836570033,3,91.2648658347097,1
"gdp_per_capita","Real GDP per capita",84,"2012-2020","contraction",2016,"2016-12-31",-0.174954528795905,3086.27924758046,4,75.2976642369764,1
"gdp_per_capita","Real GDP per capita",84,"2012-2020","contraction",2017,"2017-12-31",-0.138590422232047,2658.55050353228,5,64.862129157287,1
"gdp_per_capita","Real GDP per capita",84,"2012-2020","contraction",2018,"2018-12-31",-0.193976712359702,2142.85361721486,6,52.2803865867061,1
"gdp_per_capita","Real GDP per capita",84,"2012-2020","contraction",2019,"2019-12-31",-0.268578796282625,1567.32857209342,7,38.2389832880582,1
"gdp_per_capita","Real GDP per capita",84,"2012-2020","contraction",2020,"2020-12-31",-0.32043696745137,1065.09855745192,8,25.9857994448093,1
"gdp_per_capita","Real GDP per capita",85,"2020-2022","expansion",2020,"2020-12-31",NA,1065.09855745192,0,100,1
"gdp_per_capita","Real GDP per capita",85,"2020-2022","expansion",2021,"2021-12-31",0.0184910884120359,1084.7933890453,1,101.849108841204,1
"gdp_per_capita","Real GDP per capita",85,"2020-2022","expansion",2022,"2022-12-31",0.0751879402523308,1166.35676956696,2,109.506933551509,1
"gdp_per_capita","Real GDP per capita",86,"2022-2023","contraction",2022,"2022-12-31",NA,1166.35676956696,0,100,1
"gdp_per_capita","Real GDP per capita",86,"2022-2023","contraction",2023,"2023-12-31",-0.00953842933745186,1155.23155793819,1,99.0461570662551,1
"gdp_per_capita","Real GDP per capita",87,"2023-2025","expansion",2023,"2023-12-31",NA,1155.23155793819,0,100,1
"gdp_per_capita","Real GDP per capita",87,"2023-2025","expansion",2024,"2024-12-31",0.043893891801329,1205.9391669478,1,104.389389180132,1
"gdp_per_capita","Real GDP per capita",87,"2023-2025","expansion",2025,"2025-12-31",0.00306785847239466,1209.63881763832,2,104.709641052157,1
